C0978321	subgroupOf	C0024477
C3871624	subgroupOf	C1872203
C0979355	subgroupOf	C0030858
C0980012	subgroupOf	C0073393
C1814986	subgroupOf	C0075632
C2366231	subgroupOf	C1870115
C0976797	subgroupOf	C0546863
C0975753	subgroupOf	C0009077
C0595475	subgroupOf	C0209368
C0977991	subgroupOf	C0282210
C1273283	subgroupOf	C0771029
C0691433	subgroupOf	C0060277
C0979377	subgroupOf	C0700349
C1509694	subgroupOf	C0036079
C1962375	subgroupOf	C0700596
C0979372	subgroupOf	C0700349
C0689390	subgroupOf	C0023972
C1634517	subgroupOf	C0025853
C0688212	subgroupOf	C0007716
C0693762	subgroupOf	C0052585
C0772611	subgroupOf	C0072869
C0978360	subgroupOf	C0282227
C1655503	subgroupOf	C0083381
C2370743	subgroupOf	C1955474
C4018726	subgroupOf	C0700545
C0980036	subgroupOf	C0244821
C4048837	subgroupOf	C2721771
C2684231	subgroupOf	C0247194
C4046769	subgroupOf	C3491162
C0978668	subgroupOf	C0727050
C1319683	subgroupOf	C0537439
C1615092	subgroupOf	C0249582
C3887716	subgroupOf	C0058731
C3474336	subgroupOf	C2983812
C2920083	subgroupOf	C0304352
C0978415	subgroupOf	C0025368
C4048557	subgroupOf	C0076840
C0687802	subgroupOf	C0001927
C0975487	subgroupOf	C0001275
C0978874	subgroupOf	C0068334
C0980713	subgroupOf	C0040134
C2718512	subgroupOf	C0015846
C0975262	subgroupOf	C0304300
C0974805	subgroupOf	C0004906
C0976716	subgroupOf	C0014806
C0976049	subgroupOf	C0056831
C3642684	subgroupOf	C0010648
C4282349	subgroupOf	C3245354
C0982789	subgroupOf	C0282227
C2725081	subgroupOf	C0006931
C4049035	subgroupOf	C0887621
C0978962	subgroupOf	C0027996
C1269858	subgroupOf	C0772054
C0688673	subgroupOf	C0013085
C2937816	subgroupOf	C0039607
C0700411	subgroupOf	C0700528
C2344605	subgroupOf	C2344609
C2241198	subgroupOf	C2349941
C1584930	subgroupOf	C0376218
C4048972	subgroupOf	C0002499
C0979119	subgroupOf	C0061851
C1591469	subgroupOf	C0071304
C0773592	subgroupOf	C0016410
C0975708	subgroupOf	C0008947
C0689861	subgroupOf	C0029983
C0979391	subgroupOf	C0244718
C1358930	subgroupOf	C0073374
C0978507	subgroupOf	C0721688
C0980247	subgroupOf	C0142825
C0981549	subgroupOf	C0024002
C0978388	subgroupOf	C0065932
C1813289	subgroupOf	C0969589
C0690623	subgroupOf	C0040866
C3667573	subgroupOf	C0005088
C4033645	subgroupOf	C3885614
C0977663	subgroupOf	C0020306
C3504870	subgroupOf	C0066522
C0977714	subgroupOf	C0020740
C0975074	subgroupOf	C0304358
C1509419	subgroupOf	C0795604
C0975793	subgroupOf	C0009137
C0694105	subgroupOf	C0528166
C1164886	subgroupOf	C4083129
C0688016	subgroupOf	C0005308
C2920493	subgroupOf	C0041660
C0689207	subgroupOf	C0021246
C3204578	subgroupOf	C2974289
C0977348	subgroupOf	C0018549
C0979991	subgroupOf	C0021027
C0774406	subgroupOf	C0025659
C1329185	subgroupOf	C0546869
C0974162	subgroupOf	C0002333
C1628297	subgroupOf	C3489575
C0978280	subgroupOf	C0024337
C2747647	subgroupOf	C0013085
C3185082	subgroupOf	C0052657
C0690177	subgroupOf	C0033447
C0688424	subgroupOf	C0010525
C0691730	subgroupOf	C0022092
C1595253	subgroupOf	C1099414
C0689760	subgroupOf	C0028040
C1621378	subgroupOf	C0244713
C0976025	subgroupOf	C0010523
C0687788	subgroupOf	C0001367
C3184867	subgroupOf	C0030438
C0691900	subgroupOf	C0041942
C3204678	subgroupOf	C2001271
C3536345	subgroupOf	C0350422
C2702496	subgroupOf	C0169964
C0978576	subgroupOf	C0025741
C1163907	subgroupOf	C0064113
C1878493	subgroupOf	C0039771
C3536354	subgroupOf	C2347624
C0977344	subgroupOf	C0018546
C0773370	subgroupOf	C0017725
C1168684	subgroupOf	C0033228
C0981140	subgroupOf	C0376218
C2608713	subgroupOf	C2348248
C0776210	subgroupOf	C0027324
C1346259	subgroupOf	C0002371
C0976012	subgroupOf	C0042845
C0979014	subgroupOf	C0017887
C0690615	subgroupOf	C0040845
C0690637	subgroupOf	C0040869
C3265598	subgroupOf	C0022322
C4530589	subgroupOf	C0980948
C0694027	subgroupOf	C0006949
C0772685	subgroupOf	C0002335
C0976791	subgroupOf	C0071108
C0692493	subgroupOf	C0025219
C1168660	subgroupOf	C0257685
C0976352	subgroupOf	C0591771
C2723821	subgroupOf	C1831796
C0691175	subgroupOf	C0005059
C0976421	subgroupOf	C0012472
C0980196	subgroupOf	C0037494
C4048954	subgroupOf	C0700533
C0979116	subgroupOf	C0061851
C0979158	subgroupOf	C0874161
C0978403	subgroupOf	C0025368
C4048365	subgroupOf	C0016860
C0982656	subgroupOf	C0009079
C4048725	subgroupOf	C0016277
C0980430	subgroupOf	C0075632
C1962127	subgroupOf	C0001443
C0981338	subgroupOf	C0355077
C0979945	subgroupOf	C0034665
C0982790	subgroupOf	C0025368
C0693948	subgroupOf	C0043491
C4048971	subgroupOf	C0356588
C0705629	subgroupOf	C0038774
C1669518	subgroupOf	C1516119
C0693534	subgroupOf	C0216784
C0981498	subgroupOf	C0018546
C0976086	subgroupOf	C0543492
C1724248	subgroupOf	C0282275
C0976087	subgroupOf	C0543492
C4521160	subgroupOf	C0025677
C0689170	subgroupOf	C0020740
C3887814	subgroupOf	C0672596
C0688497	subgroupOf	C0011777
C0773582	subgroupOf	C0042845
C3651191	subgroupOf	C0242525
C0978679	subgroupOf	C0049506
C0991749	subgroupOf	C0076080
C3887815	subgroupOf	C0663241
C3154705	subgroupOf	C1566826
C2684227	subgroupOf	C0247194
C0976017	subgroupOf	C0042845
C3505766	subgroupOf	C1435444
C0774387	subgroupOf	C0700549
C0980465	subgroupOf	C0085149
C0691098	subgroupOf	C0000970
C4477433	subgroupOf	C0070694
C1363069	subgroupOf	C0002333
C1164733	subgroupOf	C0009011
C2919205	subgroupOf	C0165631
C0976204	subgroupOf	C0350422
C0690549	subgroupOf	C0040134
C4056951	subgroupOf	C3885063
C2241108	subgroupOf	C0041660
C0975712	subgroupOf	C0008947
C1615639	subgroupOf	C0663733
C1877847	subgroupOf	C0169964
C0937551	subgroupOf	C0025677
C0977004	subgroupOf	C0082608
C0974616	subgroupOf	C0004057
C0688393	subgroupOf	C0009079
C0978577	subgroupOf	C0025746
C0979390	subgroupOf	C0244718
C1962140	subgroupOf	C0596005
C0979545	subgroupOf	C0770456
C3888017	subgroupOf	C0717758
C1164734	subgroupOf	C0216784
C0976579	subgroupOf	C0013530
C0774284	subgroupOf	C0282275
C0705234	subgroupOf	C0014708
C0355200	subgroupOf	C0060580
C0692387	subgroupOf	C0034235
C0358202	subgroupOf	C0070455
C0976748	subgroupOf	C0014912
C3887724	subgroupOf	C0025677
C0689921	subgroupOf	C0700553
C0980711	subgroupOf	C0040134
C2682861	subgroupOf	C0541315
C0979373	subgroupOf	C0700349
C0691533	subgroupOf	C0020268
C1877401	subgroupOf	C0061347
C0976805	subgroupOf	C0059714
C0976376	subgroupOf	C0304520
C1531963	subgroupOf	C0033228
C3864337	subgroupOf	C0546868
C0977489	subgroupOf	C0062923
C1615782	subgroupOf	C0700596
C0689555	subgroupOf	C0025741
C0980339	subgroupOf	C0037688
C1812858	subgroupOf	C0700563
C0687868	subgroupOf	C0700442
C0976495	subgroupOf	C0012963
C0980545	subgroupOf	C0546879
C4290719	subgroupOf	C0023566
C4083779	subgroupOf	C2930696
C0980074	subgroupOf	C0036079
C0688075	subgroupOf	C0304358
C1329317	subgroupOf	C0282321
C0979208	subgroupOf	C0282274
C1164735	subgroupOf	C0216784
C3163168	subgroupOf	C0040134
C1363288	subgroupOf	C0058731
C0775386	subgroupOf	C0032857
C0981440	subgroupOf	C0242293
C4074393	subgroupOf	C0027680
C1572652	subgroupOf	C0038143
C0690479	subgroupOf	C0039771
C1711637	subgroupOf	C0087000
C2702168	subgroupOf	C1608841
C1587940	subgroupOf	C0022180
C0355976	subgroupOf	C0007538
C1165184	subgroupOf	C0772501
C0974433	subgroupOf	C0051809
C0980577	subgroupOf	C0039771
C3860180	subgroupOf	C0025677
C0794854	subgroupOf	C0754188
C0781559	subgroupOf	C0007735
C3709678	subgroupOf	C0040845
C0354540	subgroupOf	C0014563
C1620303	subgroupOf	C0033228
C0975366	subgroupOf	C0007554
C3268012	subgroupOf	C0017970
C0774438	subgroupOf	C0071002
C0688102	subgroupOf	C0006686
C0981375	subgroupOf	C0724549
C0979543	subgroupOf	C0770456
C0979916	subgroupOf	C0123091
C3204684	subgroupOf	C2001271
C1813531	subgroupOf	C0005308
C0978385	subgroupOf	C0025241
C0358980	subgroupOf	C0055895
C0978597	subgroupOf	C0025840
C1168698	subgroupOf	C1170000
C0976908	subgroupOf	C0060282
C1329172	subgroupOf	C0078844
C4292775	subgroupOf	C0700549
C1724678	subgroupOf	C0169964
C0979453	subgroupOf	C0031412
C4080954	subgroupOf	C0025219
C0774326	subgroupOf	C0030873
C0775250	subgroupOf	C0079691
C0713546	subgroupOf	C0700579
C0692386	subgroupOf	C0034237
C0792962	subgroupOf	C0028040
C0979694	subgroupOf	C0032857
C0980429	subgroupOf	C0075632
C0693910	subgroupOf	C0025368
C0791229	subgroupOf	C0169964
C3535037	subgroupOf	C0035527
C0980400	subgroupOf	C0038689
C0976890	subgroupOf	C0060276
C3504944	subgroupOf	C0014912
C0784697	subgroupOf	C0003166
C1531961	subgroupOf	C0033228
C1876895	subgroupOf	C0700596
C3887619	subgroupOf	C0001443
C0977620	subgroupOf	C0020268
C4282555	subgroupOf	C0065374
C0690123	subgroupOf	C0032952
C0688425	subgroupOf	C0010525
C0937507	subgroupOf	C0020402
C0977619	subgroupOf	C0020268
C0688019	subgroupOf	C0005308
C2370748	subgroupOf	C0060483
C3817078	subgroupOf	C0282321
C2722692	subgroupOf	C0021403
C0689771	subgroupOf	C0028094
C0980610	subgroupOf	C0039771
C4317579	subgroupOf	C2698152
C2937480	subgroupOf	C0074722
C4541697	subgroupOf	C0016860
C3204566	subgroupOf	C2350089
C4019664	subgroupOf	C2827241
C0691934	subgroupOf	C0003968
C3474027	subgroupOf	C0022265
C0979725	subgroupOf	C0700474
C0975075	subgroupOf	C0304358
C3832643	subgroupOf	C3864992
C4541687	subgroupOf	C4048919
C0978481	subgroupOf	C0025575
C0980022	subgroupOf	C0297635
C0499011	subgroupOf	C0076840
C2610057	subgroupOf	C0724725
C4224886	subgroupOf	C0025746
C0975297	subgroupOf	C0543450
C0937404	subgroupOf	C0209366
C1363003	subgroupOf	C0937846
C0974603	subgroupOf	C0004057
C0775460	subgroupOf	C0032857
C0690780	subgroupOf	C0072916
C1329127	subgroupOf	C0014912
C1995205	subgroupOf	C0052796
C0978897	subgroupOf	C0027368
C1532442	subgroupOf	C0087000
C0358003	subgroupOf	C0040866
C0688477	subgroupOf	C0700529
C3864341	subgroupOf	C0546868
C0980857	subgroupOf	C0041056
C1322123	subgroupOf	C0015772
C0691272	subgroupOf	C0108121
C0981657	subgroupOf	C0600311
C3692837	subgroupOf	C2742503
C0979534	subgroupOf	C0770456
C0690530	subgroupOf	C0039943
C1828641	subgroupOf	C0538927
C0978014	subgroupOf	C0064113
C0689149	subgroupOf	C0020306
C0874729	subgroupOf	C0700579
C0979110	subgroupOf	C0171023
C0691185	subgroupOf	C0005059
C0979749	subgroupOf	C0032950
C0979728	subgroupOf	C0032910
C0980538	subgroupOf	C0039629
C4325371	subgroupOf	C4277781
C0975351	subgroupOf	C0060400
C1591548	subgroupOf	C0036079
C0688670	subgroupOf	C0013085
C0781901	subgroupOf	C0040867
C0980134	subgroupOf	C3489575
C0792775	subgroupOf	C0048044
C3249241	subgroupOf	C0031470
C3817092	subgroupOf	C0068006
C0703392	subgroupOf	C0546866
C0979896	subgroupOf	C0034262
C0978712	subgroupOf	C0066700
C1346926	subgroupOf	C0282356
C0688768	subgroupOf	C0014806
C0977238	subgroupOf	C0023610
C0689341	subgroupOf	C0596008
C0688304	subgroupOf	C0355077
C0978048	subgroupOf	C0064326
C4026742	subgroupOf	C0058731
C0774855	subgroupOf	C0036079
C1320353	subgroupOf	C0074722
C0977739	subgroupOf	C0376637
C0981118	subgroupOf	C0042874
C0980505	subgroupOf	C0076115
C3182109	subgroupOf	C0356588
C0792222	subgroupOf	C0700579
C1967826	subgroupOf	C0012694
C1329083	subgroupOf	C0935989
C0691039	subgroupOf	C0038745
C0979442	subgroupOf	C0031412
C0981763	subgroupOf	C0040879
C0687816	subgroupOf	C0002333
C0980102	subgroupOf	C0216231
C1163864	subgroupOf	C0039771
C0979967	subgroupOf	C0246631
C0775244	subgroupOf	C0079691
C4026042	subgroupOf	C2719626
C1711926	subgroupOf	C1170743
C0979942	subgroupOf	C0618111
C0977732	subgroupOf	C0589978
C3701200	subgroupOf	C0700583
C0710846	subgroupOf	C0014277
C3888366	subgroupOf	C2353893
C0691064	subgroupOf	C0064636
C0590311	subgroupOf	C0066700
C0689338	subgroupOf	C0023570
C0781579	subgroupOf	C0007541
C0687967	subgroupOf	C0052865
C4271866	subgroupOf	C0012306
C0979548	subgroupOf	C0071097
C0976357	subgroupOf	C0012133
C2587160	subgroupOf	C2350089
C0981491	subgroupOf	C0700533
C0981379	subgroupOf	C0055895
C1948876	subgroupOf	C0073393
C0980851	subgroupOf	C0077163
C3666908	subgroupOf	C0010583
C2702455	subgroupOf	C0011777
C0688787	subgroupOf	C0014912
C2364484	subgroupOf	C2364481
C0979806	subgroupOf	C0033399
C1813193	subgroupOf	C0041942
C0974968	subgroupOf	C0005404
C2756439	subgroupOf	C0071330
C0981663	subgroupOf	C0030858
C0687931	subgroupOf	C0004057
C0980083	subgroupOf	C0036079
C1164681	subgroupOf	C0771469
C0688568	subgroupOf	C0012022
C2719586	subgroupOf	C1815010
C0788106	subgroupOf	C0004057
C0981645	subgroupOf	C0171023
C4048879	subgroupOf	C0546869
C0937429	subgroupOf	C0053229
C0980010	subgroupOf	C0073393
C4048577	subgroupOf	C0001367
C0689144	subgroupOf	C0700533
C2343197	subgroupOf	C2608550
C1134431	subgroupOf	C0721688
C1276826	subgroupOf	C0700583
C1612928	subgroupOf	C0017861
C1298422	subgroupOf	C0037508
C4073594	subgroupOf	C2000145
C0974602	subgroupOf	C0004057
C0974671	subgroupOf	C0052796
C3817139	subgroupOf	C0076195
C1509430	subgroupOf	C0060405
C3475377	subgroupOf	C0282140
C0975107	subgroupOf	C0054436
C0980802	subgroupOf	C0040845
C0590817	subgroupOf	C0076829
C0976907	subgroupOf	C0060282
C3888100	subgroupOf	C0001443
C2741618	subgroupOf	C0772054
C0975190	subgroupOf	C0772024
C0936176	subgroupOf	C0000970
C0690449	subgroupOf	C0076115
C0781310	subgroupOf	C0209738
C0980641	subgroupOf	C0039840
C0692358	subgroupOf	C0041942
C0978512	subgroupOf	C0282233
C1141020	subgroupOf	C0039629
C0688669	subgroupOf	C0114873
C3663538	subgroupOf	C3541367
C0977735	subgroupOf	C0165032
C0977132	subgroupOf	C0977132
C0773178	subgroupOf	C0078774
C3883339	subgroupOf	C0058731
C4048204	subgroupOf	C0771019
C0937519	subgroupOf	C0700444
C1591277	subgroupOf	C0030800
C1164730	subgroupOf	C0009011
C0688229	subgroupOf	C0008161
C0979999	subgroupOf	C0035525
C0979319	subgroupOf	C0164815
C0974830	subgroupOf	C0301370
C1269860	subgroupOf	C0772054
C0978556	subgroupOf	C0025677
C0688001	subgroupOf	C0053156
C1177950	subgroupOf	C0689568
C0981108	subgroupOf	C0042874
C0689911	subgroupOf	C0030817
C1171394	subgroupOf	C0064079
C2723528	subgroupOf	C0541154
C0709150	subgroupOf	C0700583
C2756639	subgroupOf	C0282304
C0689181	subgroupOf	C0589978
C0974243	subgroupOf	C0002575
C0689400	subgroupOf	C0024002
C0692494	subgroupOf	C0031412
C1762246	subgroupOf	C0059566
C0874901	subgroupOf	C0357797
C0775260	subgroupOf	C0037507
C3817071	subgroupOf	C0011810
C0991723	subgroupOf	C0028420
C2315045	subgroupOf	C0771892
C0980404	subgroupOf	C0038702
C0979934	subgroupOf	C0072869
C0975005	subgroupOf	C0168273
C0976072	subgroupOf	C0010977
C3666427	subgroupOf	C0074281
C1164893	subgroupOf	C1099456
C3555648	subgroupOf	C0689845
C4083380	subgroupOf	C1699861
C0689283	subgroupOf	C0022252
C2947525	subgroupOf	C0072225
C0689745	subgroupOf	C0027679
C2718462	subgroupOf	C1611934
C0717295	subgroupOf	C0282123
C0792513	subgroupOf	C0546858
C1724162	subgroupOf	C1144149
C0691174	subgroupOf	C0005059
C0981656	subgroupOf	C0032950
C0979007	subgroupOf	C0770666
C0980110	subgroupOf	C0036442
C0976659	subgroupOf	C0014563
C4294577	subgroupOf	C0282274
C2682141	subgroupOf	C0039771
C0692430	subgroupOf	C0285590
C0980021	subgroupOf	C0649350
C0689442	subgroupOf	C1289957
C0789817	subgroupOf	C0037508
C0975426	subgroupOf	C0007562
C0691247	subgroupOf	C0006681
C1177165	subgroupOf	C0796545
C0937434	subgroupOf	C0020281
C0780490	subgroupOf	C0126777
C1177660	subgroupOf	C0759933
C0979833	subgroupOf	C0242451
C0689617	subgroupOf	C0543459
C0977978	subgroupOf	C0022209
C0688806	subgroupOf	C0717752
C0784132	subgroupOf	C0017725
C4046832	subgroupOf	C4046832
C2343807	subgroupOf	C0028978
C3692518	subgroupOf	C0033228
C0688576	subgroupOf	C0012093
C1345132	subgroupOf	C0042313
C3496798	subgroupOf	C3496793
C0976604	subgroupOf	C0916906
C3475073	subgroupOf	C0026187
C0687763	subgroupOf	C0000946
C0775281	subgroupOf	C0600901
C4477678	subgroupOf	C1619966
