C0004623	NDFRT	C0978215
C0009324	NDFRT	C1828651
C0151740	NDFRT	C0980666
C0020538	NDFRT	C0009014
C0020649	NDFRT	C3887542
C0032897	NDFRT	C1273043
C0004623	NDFRT	C0781696
C0016053	NDFRT	C1532852
C0525046	NDFRT	C0975759
C0033860	NDFRT	C0705629
C0004096	NDFRT	C0690494
C0006277	NDFRT	C0690494
C0033975	NDFRT	C0979799
C0033975	NDFRT	C0018546
C0021368	NDFRT	C0775274
C0042029	NDFRT	C0010590
C0032961	NDFRT	C1532137
C0004096	NDFRT	C1967858
C0027051	NDFRT	C0874732
C0039240	NDFRT	C0874732
C0030783	NDFRT	C0980639
C0016204	NDFRT	C0980167
C0004623	NDFRT	C1703334
C0020621	NDFRT	C0981677
C0030193	NDFRT	C0991652
C0036341	NDFRT	C4056439
C0020458	NDFRT	C0974208
C0003175	NDFRT	C3883335
C0032064	NDFRT	C3883335
C0018834	NDFRT	C1602831
C0013295	NDFRT	C1602831
C0038358	NDFRT	C1602831
C0020517	NDFRT	C2727689
C0026918	NDFRT	C2266973
C0011860	NDFRT	C1814967
C0027051	NDFRT	C0978060
C0027051	NDFRT	C2586674
C0008497	NDFRT	C0937551
C0035457	NDFRT	C2241321
C1458155	NDFRT	C4056563
C0162316	NDFRT	C0976909
C0005586	NDFRT	C1948876
C0525046	NDFRT	C1948876
C0018802	NDFRT	C1612428
C0028326	NDFRT	C1612428
C0039240	NDFRT	C0700465
C0017601	NDFRT	C0979522
C0039240	NDFRT	C0981702
C0004238	NDFRT	C0981702
C0043251	NDFRT	C0980207
C0011175	NDFRT	C0980207
C0004096	NDFRT	C0980613
C0006277	NDFRT	C0980613
C0021368	NDFRT	C0979757
C0033860	NDFRT	C0786331
C0041408	NDFRT	C0939172
C1458155	NDFRT	C0304783
C0035435	NDFRT	C0770565
C0033975	NDFRT	C0024057
C0036341	NDFRT	C0024057
C0026946	NDFRT	C0352842
C0030201	NDFRT	C0606954
C0041408	NDFRT	C2702496
C0028326	NDFRT	C2702496
C0021400	NDFRT	C0021403
C0020598	NDFRT	C0975121
C0003873	NDFRT	C3887836
C0525046	NDFRT	C0980679
C0033975	NDFRT	C0980679
C0036341	NDFRT	C4056019
C0042029	NDFRT	C0688877
C0005686	NDFRT	C1814279
C1458155	NDFRT	C2713008
C0020538	NDFRT	C0689015
C0034530	NDFRT	C1359442
C0040262	NDFRT	C0773663
C0525046	NDFRT	C1585813
C0033975	NDFRT	C1585813
C0015456	NDFRT	C0005310
C0033860	NDFRT	C0288792
C0030193	NDFRT	C0689946
C0035460	NDFRT	C0700580
C1263846	NDFRT	C4082912
C0020517	NDFRT	C0982133
C0085677	NDFRT	C0980637
C0020517	NDFRT	C0018389
C0017612	NDFRT	C0058415
C0031154	NDFRT	C1145701
C1956346	NDFRT	C2720031
C0015456	NDFRT	C0980820
C0006277	NDFRT	C0980597
C0085159	NDFRT	C4058261
C0020517	NDFRT	C1828775
C0017168	NDFRT	C0051156
C0021368	NDFRT	C2684483
C0032787	NDFRT	C0976218
C0029878	NDFRT	C0775549
C0004623	NDFRT	C1614009
C0151636	NDFRT	C0794895
C0004623	NDFRT	C4489815
C0001175	NDFRT	C4281935
C0036572	NDFRT	C3504777
C0020557	NDFRT	C0705766
C0018099	NDFRT	C2350656
C1263846	NDFRT	C0982119
C0428977	NDFRT	C1814029
C0038358	NDFRT	C1814029
C0013221	NDFRT	C1881372
C0036572	NDFRT	C0980643
C0037929	NDFRT	C0687973
C0034067	NDFRT	C1995668
C0018834	NDFRT	C0058135
C0033975	NDFRT	C0702341
C0021368	NDFRT	C0020740
C0004623	NDFRT	C0979006
C0004096	NDFRT	C0590979
C0039240	NDFRT	C4060032
C0004096	NDFRT	C1967737
C0029408	NDFRT	C0980027
C0030193	NDFRT	C0691088
C0035457	NDFRT	C2731791
C0043202	NDFRT	C3887619
C0004623	NDFRT	C1145603
C0036341	NDFRT	C0979111
C0038220	NDFRT	C0982825
C0020542	NDFRT	C0252643
C0525046	NDFRT	C4238586
C0020517	NDFRT	C0981863
C0027051	NDFRT	C0593788
C0002962	NDFRT	C1613433
C0017601	NDFRT	C0006945
C0020538	NDFRT	C1802750
C0017185	NDFRT	C0939537
C0030193	NDFRT	C1620330
C0010200	NDFRT	C0724546
C0005586	NDFRT	C1145679
C0006277	NDFRT	C0994340
C0011608	NDFRT	C1639494
C0011389	NDFRT	C0001134
C1458155	NDFRT	C1178363
C0027051	NDFRT	C1573237
C1458155	NDFRT	C0026259
C0042769	NDFRT	C0980836
C0006277	NDFRT	C0980610
C0027051	NDFRT	C1572624
C0030193	NDFRT	C0980968
C0036341	NDFRT	C0690815
C0041408	NDFRT	C0939177
C0028326	NDFRT	C0939177
C0030193	NDFRT	C0073983
C0020538	NDFRT	C0994953
C0039240	NDFRT	C0994953
C0004238	NDFRT	C0994953
C0030193	NDFRT	C0242451
C0020456	NDFRT	C0982219
C0030193	NDFRT	C2921407
C0002963	NDFRT	C0354468
C0919267	NDFRT	C1966726
C0030193	NDFRT	C0977732
C0004238	NDFRT	C0772515
C0029458	NDFRT	C1690432
C0030193	NDFRT	C0978137
C0021400	NDFRT	C0980004
C0039240	NDFRT	C1532857
C0011389	NDFRT	C0980354
C0011334	NDFRT	C0980354
C0029456	NDFRT	C0789817
C0080233	NDFRT	C1581187
C0027051	NDFRT	C0065374
C0005586	NDFRT	C0980014
C0525046	NDFRT	C0980012
C0006846	NDFRT	C0981577
C0011603	NDFRT	C0691907
C0004096	NDFRT	C2731787
C0004623	NDFRT	C4048441
C0015456	NDFRT	C0063077
C0021368	NDFRT	C0989249
C0033860	NDFRT	C1168865
C0004623	NDFRT	C0027444
C0026918	NDFRT	C1815723
C0033700	NDFRT	C0978891
C0030201	NDFRT	C0689139
C0036572	NDFRT	C3888181
C1458155	NDFRT	C0594375
C0020621	NDFRT	C2364887
C0020598	NDFRT	C0994521
C0021359	NDFRT	C2709678
C0020538	NDFRT	C0784202
C0020456	NDFRT	C0977818
C0028754	NDFRT	C0002520
C0002962	NDFRT	C0974394
C0020517	NDFRT	C0973983
C0017168	NDFRT	C1363003
C0013395	NDFRT	C1320353
C0162627	NDFRT	C0974725
C0018834	NDFRT	C3496858
C0242350	NDFRT	C1119918
C0080233	NDFRT	C0980257
C0015456	NDFRT	C0688924
C0028754	NDFRT	C0724659
C0026946	NDFRT	C1273283
C0019829	NDFRT	C0042679
C0020619	NDFRT	C0976748
C0026918	NDFRT	C0977978
C0028715	NDFRT	C1814378
C1956346	NDFRT	C0016156
C0003873	NDFRT	C0977236
C0033975	NDFRT	C0979801
C0029456	NDFRT	C4256845
C0027497	NDFRT	C0980847
C0042963	NDFRT	C0980847
C0024198	NDFRT	C0978276
C0028754	NDFRT	C0282133
C1458155	NDFRT	C0690436
C0020538	NDFRT	C0693824
C0017168	NDFRT	C0690780
C1263846	NDFRT	C1591277
C0206178	NDFRT	C0977071
C0003873	NDFRT	C0692502
C0031154	NDFRT	C0338196
C0016412	NDFRT	C0016410
C0002888	NDFRT	C0016410
C0006277	NDFRT	C0977222
C1263846	NDFRT	C0076823
C0027497	NDFRT	C1176306
C0018802	NDFRT	C3665250
C0027051	NDFRT	C0981606
C0019050	NDFRT	C1541483
C0002453	NDFRT	C0979795
C0014869	NDFRT	C1572402
C0022661	NDFRT	C1572402
C0001206	NDFRT	C1329013
C0027412	NDFRT	C0978500
C0033578	NDFRT	C1455035
C0043251	NDFRT	C0772979
C1458155	NDFRT	C0980515
C0011860	NDFRT	C0782008
C0020598	NDFRT	C0688612
C0027051	NDFRT	C0978192
C0004623	NDFRT	C0975419
C0039240	NDFRT	C0709738
C0020598	NDFRT	C1177457
C0042134	NDFRT	C0065864
C3203358	NDFRT	C0065864
C0014170	NDFRT	C0065864
C0014173	NDFRT	C0065864
C0033975	NDFRT	C0688308
C0006277	NDFRT	C0980585
C1269683	NDFRT	C0790307
C0035457	NDFRT	C0057606
C0036341	NDFRT	C0978465
C0032064	NDFRT	C3883338
C0018834	NDFRT	C0782979
C0013295	NDFRT	C0782979
C0037763	NDFRT	C0981754
C0015456	NDFRT	C1591231
C0011603	NDFRT	C1591231
C0004623	NDFRT	C0975400
C0036341	NDFRT	C0690534
C1263846	NDFRT	C1165185
C0029878	NDFRT	C0778369
C0038358	NDFRT	C0974648
C0009443	NDFRT	C3667437
C0013404	NDFRT	C0981600
C0242350	NDFRT	C0979276
C0032961	NDFRT	C0777478
C0030193	NDFRT	C0691084
C0030193	NDFRT	C0976878
C0015456	NDFRT	C3709678
C0030193	NDFRT	C1813148
C0020619	NDFRT	C0076181
C0034012	NDFRT	C0076181
C0020517	NDFRT	C0991859
C0011854	NDFRT	C0977829
C0029944	NDFRT	C0126774
C0020538	NDFRT	C0689200
C1956346	NDFRT	C0541154
C0525046	NDFRT	C2684235
C0020538	NDFRT	C0977072
C0398650	NDFRT	C2726430
C0006277	NDFRT	C0981633
C0001623	NDFRT	C0688416
C0018681	NDFRT	C0980182
C0015503	NDFRT	C0700346
C0004623	NDFRT	C0358157
C0016412	NDFRT	C0691452
C0002963	NDFRT	C0028066
C0011156	NDFRT	C0795427
C1458155	NDFRT	C4048818
C1269683	NDFRT	C3663526
C0042029	NDFRT	C0688722
C0018081	NDFRT	C0688722
C0011603	NDFRT	C1572738
C0017612	NDFRT	C0527038
C0003469	NDFRT	C0975068
C0162316	NDFRT	C0704319
C0039240	NDFRT	C0354080
C0020517	NDFRT	C0772093
C0042029	NDFRT	C0066105
C0020443	NDFRT	C0700474
C0020557	NDFRT	C0700474
C0020557	NDFRT	C0689750
C0018133	NDFRT	C3652001
C0020557	NDFRT	C0074554
C0017168	NDFRT	C0081876
C0015456	NDFRT	C2608733
C0033860	NDFRT	C0789963
C0004096	NDFRT	C2920351
C0020517	NDFRT	C0981927
C0039240	NDFRT	C0976378
C0004238	NDFRT	C0976378
C0003811	NDFRT	C0794811
C0007134	NDFRT	C4237932
C3203358	NDFRT	C0773971
C0002453	NDFRT	C0773971
C0028754	NDFRT	C0689950
C0035435	NDFRT	C0703693
C0085166	NDFRT	C0543210
C0032961	NDFRT	C0043822
C0030193	NDFRT	C1276167
C0030193	NDFRT	C0975797
C0032961	NDFRT	C0009975
C0013390	NDFRT	C0980032
C0028754	NDFRT	C0282179
C0013295	NDFRT	C0691121
C0017168	NDFRT	C0691121
C0011991	NDFRT	C0978570
C0019360	NDFRT	C1815835
C0020538	NDFRT	C0689549
C0020517	NDFRT	C0244994
C0162526	NDFRT	C0689303
C1458155	NDFRT	C3531310
C0029291	NDFRT	C3888301
C0026936	NDFRT	C3888301
C0032064	NDFRT	C3888301
C0042029	NDFRT	C0978535
C0032897	NDFRT	C1877850
C0009443	NDFRT	C0977322
C0020538	NDFRT	C1815010
C0015456	NDFRT	C1167570
C0030193	NDFRT	C0700541
C0004615	NDFRT	C0040958
C0041408	NDFRT	C1995607
C0013295	NDFRT	C0304539
C0014549	NDFRT	C0689952
C0020517	NDFRT	C1455751
C0243000	NDFRT	C0002335
C0243002	NDFRT	C0002335
C0002453	NDFRT	C1814383
C0017168	NDFRT	C0693107
C0040136	NDFRT	C0980704
C0023443	NDFRT	C0030896
C0004239	NDFRT	C1329801
C0020538	NDFRT	C1329801
C0002963	NDFRT	C1329801
C0039240	NDFRT	C1329801
C0018021	NDFRT	C0690207
C0005586	NDFRT	C0689385
C0019080	NDFRT	C3265330
C1263846	NDFRT	C4306818
C0027051	NDFRT	C2719586
C0006266	NDFRT	C2343197
C0040517	NDFRT	C0304526
C0021368	NDFRT	C0979743
C0026918	NDFRT	C0982887
C0020538	NDFRT	C0979298
C0003175	NDFRT	C3883336
C0008354	NDFRT	C3883336
C0009806	NDFRT	C0704029
C0039240	NDFRT	C0709759
C0030567	NDFRT	C0003596
C0018834	NDFRT	C3540733
C0004096	NDFRT	C0981509
C0000771	NDFRT	C0782948
C0009806	NDFRT	C0993230
C0011334	NDFRT	C0994986
C0009766	NDFRT	C1723019
C0027051	NDFRT	C0731971
C0018834	NDFRT	C0688332
C0017168	NDFRT	C0688332
C0014869	NDFRT	C0688332
C0020517	NDFRT	C0982309
C0040517	NDFRT	C0031007
C0020540	NDFRT	C2369952
C0004239	NDFRT	C0791381
C0039240	NDFRT	C0791381
C0011860	NDFRT	C0977835
C0011854	NDFRT	C0977835
C0017168	NDFRT	C0979947
C0030193	NDFRT	C2937905
C0004623	NDFRT	C0977103
C0003873	NDFRT	C0913246
C0009806	NDFRT	C0982321
C0028715	NDFRT	C0017797
C0006277	NDFRT	C1995199
C0919267	NDFRT	C0019453
C0014836	NDFRT	C0689631
C0035435	NDFRT	C0975941
C0036982	NDFRT	C0980197
C0038160	NDFRT	C0982236
C0032961	NDFRT	C0068943
C0085682	NDFRT	C0772024
C0025202	NDFRT	C4048627
C0018802	NDFRT	C0978003
C0020538	NDFRT	C0688818
C0033860	NDFRT	C0592454
C0030193	NDFRT	C0006809
C0151636	NDFRT	C3538470
C0027051	NDFRT	C0709762
C0020538	NDFRT	C0709762
C0002963	NDFRT	C0709762
C0020456	NDFRT	C0977806
C0038358	NDFRT	C0688333
C0036341	NDFRT	C2919957
C0038941	NDFRT	C0795274
C1269683	NDFRT	C1563261
C0034065	NDFRT	C1098510
C0020557	NDFRT	C1967442
C0039236	NDFRT	C0001480
C0020598	NDFRT	C0975123
C0162526	NDFRT	C0209227
C0004623	NDFRT	C0081437
C0001118	NDFRT	C0991865
C0000771	NDFRT	C0688978
C0020538	NDFRT	C0961485
C0032961	NDFRT	C0979047
C0021368	NDFRT	C3556746
C0525046	NDFRT	C1694893
C0004096	NDFRT	C2731800
C0015456	NDFRT	C0977595
C0020458	NDFRT	C0974209
C0020640	NDFRT	C0976852
C0011581	NDFRT	C0687817
C0034530	NDFRT	C0780878
C0029408	NDFRT	C1164881
C0001144	NDFRT	C0977472
C0032961	NDFRT	C0982297
C0015456	NDFRT	C1163190
C0020538	NDFRT	C0977338
C0149931	NDFRT	C0980025
C0030201	NDFRT	C3864337
C0027051	NDFRT	C0709771
C0038218	NDFRT	C0022180
C1269683	NDFRT	C2962555
C0009806	NDFRT	C0037688
C0028715	NDFRT	C0691500
C0011603	NDFRT	C0977207
C0020517	NDFRT	C0981368
C0036341	NDFRT	C0033230
C0037268	NDFRT	C0872617
C0030200	NDFRT	C3714817
C0004096	NDFRT	C2731914
C0017601	NDFRT	C0012086
C0035920	NDFRT	C0980054
C0150055	NDFRT	C4048758
C0020619	NDFRT	C2960922
C1458155	NDFRT	C2960922
C0162316	NDFRT	C0773177
C0033774	NDFRT	C0691752
C0011860	NDFRT	C3491971
C0013295	NDFRT	C0976857
C0017181	NDFRT	C0976857
C0013395	NDFRT	C0976857
C0014869	NDFRT	C0976857
C0025261	NDFRT	C0977132
C0043251	NDFRT	C0778350
C0013295	NDFRT	C0034665
C0017168	NDFRT	C0034665
C0020538	NDFRT	C0688255
C0006277	NDFRT	C1995694
C0035457	NDFRT	C1995694
C0004623	NDFRT	C0980722
C0030567	NDFRT	C2684188
C0015379	NDFRT	C1585790
C0011581	NDFRT	C1965986
C0009324	NDFRT	C0976129
C0006625	NDFRT	C0939610
C0037929	NDFRT	C0976071
C0003175	NDFRT	C1363288
C0040592	NDFRT	C1363288
C0022729	NDFRT	C0027353
C0042029	NDFRT	C0027353
C0162316	NDFRT	C0691427
C0030193	NDFRT	C0282108
C0004238	NDFRT	C0976383
C0243000	NDFRT	C1319729
C0020542	NDFRT	C1319729
C0020557	NDFRT	C0978965
C0019163	NDFRT	C1276177
C0020538	NDFRT	C0689704
C0013395	NDFRT	C0065512
C0017168	NDFRT	C0065512
C0017168	NDFRT	C0015620
C0033860	NDFRT	C0978863
C0004623	NDFRT	C1164168
C0011156	NDFRT	C1572700
C0042510	NDFRT	C1965285
C0020538	NDFRT	C0688059
C0036271	NDFRT	C1160743
C0011860	NDFRT	C0293359
C0012546	NDFRT	C0012547
C0002453	NDFRT	C0701919
C0028715	NDFRT	C0001898
C0010037	NDFRT	C3887838
C0036982	NDFRT	C3887838
C0001175	NDFRT	C1349188
C0011860	NDFRT	C0705989
C0014549	NDFRT	C0282303
C0021368	NDFRT	C0689728
C0020619	NDFRT	C0014912
C1263846	NDFRT	C0693280
C0038358	NDFRT	C1319724
C0036271	NDFRT	C0793446
C0002395	NDFRT	C0949312
C0034065	NDFRT	C0216278
C0011854	NDFRT	C2683653
C0004623	NDFRT	C0700526
C0020540	NDFRT	C0689964
C0034067	NDFRT	C0698116
C3203358	NDFRT	C1276165
C0026837	NDFRT	C0146011
C0029458	NDFRT	C0073994
C0020619	NDFRT	C1697875
C0013395	NDFRT	C0691592
C0033975	NDFRT	C0980673
C0023434	NDFRT	C0383429
C0033860	NDFRT	C0303757
C0028754	NDFRT	C3281525
C0020538	NDFRT	C0690584
C0038358	NDFRT	C0773054
C0036690	NDFRT	C0008777
C0042029	NDFRT	C0008777
C0035243	NDFRT	C0008777
C0020621	NDFRT	C0138038
C0003873	NDFRT	C0018034
C0038218	NDFRT	C1587940
C0036271	NDFRT	C0705213
C0027051	NDFRT	C4522647
C0013395	NDFRT	C0975669
C0014869	NDFRT	C0975669
C0525046	NDFRT	C2727014
C3463824	NDFRT	C1724162
C0030200	NDFRT	C0978510
C0027404	NDFRT	C4083465
C0020517	NDFRT	C0981950
C0014553	NDFRT	C0793347
C0014544	NDFRT	C0793347
C0038941	NDFRT	C0779932
C0004623	NDFRT	C2702050
C0033700	NDFRT	C0975454
C0009806	NDFRT	C3219020
C0035457	NDFRT	C0788679
C0026764	NDFRT	C4059372
C0027051	NDFRT	C4049015
C0026764	NDFRT	C3257438
C0009062	NDFRT	C0309614
C0002963	NDFRT	C0713546
C0039240	NDFRT	C0713546
C0033975	NDFRT	C0937712
C0004239	NDFRT	C0772509
C0038358	NDFRT	C1346259
C0035460	NDFRT	C0731939
C0033860	NDFRT	C4224830
C0034734	NDFRT	C0689291
C0027877	NDFRT	C4475875
C0028840	NDFRT	C1346181
C0035435	NDFRT	C0596007
C0004096	NDFRT	C0977942
C0006266	NDFRT	C0977942
C0018834	NDFRT	C0974193
C0014869	NDFRT	C0974193
C0000771	NDFRT	C0304422
C0004239	NDFRT	C0980980
C0039240	NDFRT	C0980980
C0919267	NDFRT	C4082679
C0006266	NDFRT	C0980566
C0034067	NDFRT	C0980566
C0006266	NDFRT	C0691968
C0036341	NDFRT	C2723100
C0031154	NDFRT	C1331655
C0026769	NDFRT	C0708314
C0028840	NDFRT	C4082806
C0038160	NDFRT	C0775461
C0004096	NDFRT	C0976571
C0017168	NDFRT	C0024476
C0022661	NDFRT	C0024476
C0020557	NDFRT	C1363119
C0027051	NDFRT	C4048360
C0030193	NDFRT	C0772258
C0038941	NDFRT	C0796396
C0033975	NDFRT	C0026388
C0004238	NDFRT	C0938765
C0030193	NDFRT	C2683495
C0020598	NDFRT	C1360128
C0026946	NDFRT	C0975748
C0041408	NDFRT	C1877849
C0028326	NDFRT	C1877849
C0021368	NDFRT	C1148556
C0011389	NDFRT	C1162189
C0029456	NDFRT	C1162189
C0032064	NDFRT	C2343909
C0039240	NDFRT	C0938766
C0035457	NDFRT	C0794777
C0004623	NDFRT	C0980550
C0013395	NDFRT	C0974996
C0021368	NDFRT	C3475343
C0020619	NDFRT	C0976783
C0027412	NDFRT	C0978495
C0004623	NDFRT	C0979168
C0004623	NDFRT	C0976710
C0002395	NDFRT	C0773522
C0030920	NDFRT	C0975700
C0006266	NDFRT	C0977944
C0015456	NDFRT	C0976958
C0008497	NDFRT	C2242194
C0005695	NDFRT	C0974791
C0027497	NDFRT	C0053284
C0042963	NDFRT	C0053284
C0027051	NDFRT	C0691143
C0020517	NDFRT	C1874104
C0032897	NDFRT	C0980321
C0006625	NDFRT	C0980321
C0030193	NDFRT	C0936191
C0022661	NDFRT	C0015020
C0011615	NDFRT	C0690859
C0040259	NDFRT	C0980755
C0018889	NDFRT	C0703089
C0026936	NDFRT	C0013090
C0035793	NDFRT	C0013090
C0011334	NDFRT	C0974182
C0006846	NDFRT	C1176487
C0004096	NDFRT	C0980605
C0525046	NDFRT	C0690022
C0033975	NDFRT	C0690022
C0020649	NDFRT	C0001636
C0020517	NDFRT	C2722533
C0038358	NDFRT	C0783076
C0030193	NDFRT	C4048885
C0007131	NDFRT	C1628395
C0018681	NDFRT	C0974827
C0020437	NDFRT	C0356588
C0024530	NDFRT	C0034422
C0001175	NDFRT	C0164662
C0003811	NDFRT	C0690599
C0525046	NDFRT	C0977343
C0035528	NDFRT	C0704128
C0018482	NDFRT	C0977377
C0011581	NDFRT	C4048741
C0026918	NDFRT	C0356217
C0030201	NDFRT	C3692742
C0018133	NDFRT	C0772450
C0007166	NDFRT	C0012963
C0033774	NDFRT	C0978917
C0010346	NDFRT	C0974245
C0011581	NDFRT	C0687888
C0036982	NDFRT	C4282056
C0035457	NDFRT	C2955381
C0034067	NDFRT	C0994450
C0009806	NDFRT	C0980134
C0021368	NDFRT	C0304658
C0005586	NDFRT	C0688393
C0010200	NDFRT	C3536346
C0004623	NDFRT	C0022487
C0015456	NDFRT	C0352509
C0039240	NDFRT	C0780234
C0004238	NDFRT	C0304520
C1458155	NDFRT	C0012203
C0036983	NDFRT	C0774387
C0525046	NDFRT	C2719334
C0011882	NDFRT	C0991811
C0030193	NDFRT	C0982303
C0028754	NDFRT	C0978512
C0029878	NDFRT	C2684300
C0017612	NDFRT	C0077768
C0003175	NDFRT	C3888048
C0008354	NDFRT	C3888048
C0017181	NDFRT	C0974178
C0017168	NDFRT	C0974178
C0014869	NDFRT	C0974178
C0022661	NDFRT	C0974178
C0005586	NDFRT	C0872810
C0004239	NDFRT	C0976519
C0021361	NDFRT	C1595274
C0004623	NDFRT	C4281839
C0007138	NDFRT	C4055417
C0020538	NDFRT	C0030812
C0001175	NDFRT	C3264668
C0004238	NDFRT	C0690746
C0004096	NDFRT	C0980863
C0021368	NDFRT	C1960406
C0011854	NDFRT	C2683621
C1458155	NDFRT	C0689587
C0034012	NDFRT	C0689587
C0026946	NDFRT	C0076705
C0036341	NDFRT	C0786450
C0035457	NDFRT	C0978521
C0020517	NDFRT	C0974136
C0020517	NDFRT	C0974011
C0034012	NDFRT	C0980517
C0021603	NDFRT	C3854985
C0021368	NDFRT	C2718941
C0013295	NDFRT	C1168824
C0004239	NDFRT	C0700534
C0027051	NDFRT	C3820048
C0020619	NDFRT	C0594669
C0009443	NDFRT	C0887557
C0019163	NDFRT	C1703634
C0034012	NDFRT	C0978596
C0029458	NDFRT	C0244404
C0029878	NDFRT	C0973898
C0033975	NDFRT	C0979802
C0003175	NDFRT	C0976556
C0035793	NDFRT	C0976556
C0030193	NDFRT	C3204678
C0041408	NDFRT	C1965147
C0028326	NDFRT	C1965147
C0036341	NDFRT	C0690154
C0006266	NDFRT	C0980609
C0034067	NDFRT	C0980609
C0011334	NDFRT	C0974187
C0042963	NDFRT	C0304568
C0020461	NDFRT	C0691267
C0004623	NDFRT	C2730005
C0006277	NDFRT	C0709710
C0034067	NDFRT	C0709710
C0020538	NDFRT	C0118168
C0011991	NDFRT	C0691161
C0085166	NDFRT	C0688360
C0020456	NDFRT	C2683620
C0015456	NDFRT	C0770560
C0019163	NDFRT	C0703293
C0001175	NDFRT	C0977149
C0033860	NDFRT	C0991662
C0030193	NDFRT	C0873119
C0009443	NDFRT	C0078794
C0015456	NDFRT	C0976108
C0018133	NDFRT	C4080157
C0033860	NDFRT	C0980424
C0149931	NDFRT	C0980428
C0042963	NDFRT	C0022046
C0038160	NDFRT	C0688943
C0020517	NDFRT	C2727836
C0006625	NDFRT	C4048575
C0004623	NDFRT	C2266982
C0030201	NDFRT	C0979203
C0020619	NDFRT	C0039607
C1458155	NDFRT	C0039607
C0020443	NDFRT	C1533455
C0020557	NDFRT	C1533455
C0027051	NDFRT	C0054452
C0020538	NDFRT	C0690286
C0030193	NDFRT	C0693910
C0001175	NDFRT	C0376637
C0043395	NDFRT	C2356377
C0004096	NDFRT	C0974241
C0004096	NDFRT	C2731792
C0020456	NDFRT	C0977826
C0020443	NDFRT	C0689406
C0023176	NDFRT	C0976415
C0027051	NDFRT	C0795668
C0036572	NDFRT	C1995431
C0149931	NDFRT	C0528166
C0017168	NDFRT	C1640400
C0011603	NDFRT	C0975803
C0851578	NDFRT	C2720131
C0026918	NDFRT	C3536760
C0030567	NDFRT	C0981257
C0001175	NDFRT	C0286737
C0011882	NDFRT	C0771561
C1458155	NDFRT	C1272465
C0035457	NDFRT	C3265694
C0004623	NDFRT	C3817495
C0041408	NDFRT	C2683655
C0020557	NDFRT	C1701857
C0010037	NDFRT	C0980202
C0010200	NDFRT	C0054635
C0030193	NDFRT	C0012228
C0005586	NDFRT	C2718479
C0525046	NDFRT	C2718479
C0027051	NDFRT	C0687938
C0039240	NDFRT	C0687938
C0028754	NDFRT	C0025611
C0282488	NDFRT	C0524684
C0011882	NDFRT	C0357097
C0000771	NDFRT	C0981662
C0029458	NDFRT	C0981274
C0014544	NDFRT	C0937594
C0003175	NDFRT	C3883333
C0040592	NDFRT	C3883333
C0035793	NDFRT	C3883333
C0042134	NDFRT	C1648910
C0020649	NDFRT	C4074403
C0020517	NDFRT	C0016564
C0020538	NDFRT	C0705982
C0019159	NDFRT	C2344344
C0023473	NDFRT	C3496922
C2937421	NDFRT	C2366231
C0027051	NDFRT	C4046769
C0038941	NDFRT	C0979704
C0043251	NDFRT	C1509787
C0020619	NDFRT	C0875668
C0020456	NDFRT	C0977796
C0011860	NDFRT	C0977796
C0036341	NDFRT	C3883282
C0020557	NDFRT	C0875292
C0017168	NDFRT	C1634517
